"Provider.CCN","Hospital.Name","State.Code","City","County","Rural.Versus.Urban","Provider.Type","Type.of.Control","FTE...Employees.on.Payroll","Number.of.Beds","Total.Discharges.Title.XVIII","Total.Salaries.From.Worksheet.A","Total.Income","Total.Costs","Year","for_profit","urban","LOGFTE...Employees.on.Payroll","Total.Salaries.From.Worksheet.ALOG","Total.Income.ALOG","logDischarge","logTotalCosts","post"
154052,"PORTER-STARKE SERVICES  INC","IN","VALPARAISO","PORTER","U",4,"Non-profit",217.28,16,123,10503453,654851,8194642,2015,0,0,5.38118684437033,16.167214618209,13.3921630078237,4.81218435537242,15.918991084032,0
151317,"GREENE COUNTY GENERAL HOSPITAL","IN","LINTON","GREENE","R",1,"Non-profit",240.97,25,491,11560372,1678194,23618302,2015,0,1,5.48467244441441,16.2630936006215,14.3332287731525,6.19644412779452,16.9775324779191,0
281311,"FRANKLIN COUNTY MEMORIAL HOSPITAL","NE","FRANKLIN","FRANKLIN","R",1,"Non-profit",41.03,14,36,2504621,46057,5317673,2015,0,1,3.71430350645409,14.7336479836493,10.7376350388175,3.58351893845611,15.4865463596129,0
281333,"ROCK COUNTY HOSPITAL","NE","BASSETT","ROCK","R",1,"Non-profit",53.41,24,76,3477900,463179,6294797,2015,0,1,3.97799799435168,15.0619392213266,13.0458688674256,4.33073334028633,15.6552339771249,0
451353,"CRANE COUNTY HOSPITAL DISTRICT","TX","CRANE","CRANE","R",1,"Non-profit",45.75,24,61,2703172,2958675,6211678,2015,0,1,3.82319179172153,14.8099364562345,14.9002520909466,4.11087386417331,15.6419416267495,0
231329,"CARO COMMUNITY HOSPITAL","MI","CARO","TUSCOLA","R",1,"Non-profit",107.27,25,128,5397371,552263,11290711,2015,0,1,4.67534902060934,15.5014225411318,13.2217796610687,4.85203026391962,16.239490910228,0
54145,"SHARP MESA VISTA HOSPITAL","CA","SAN DIEGO","SAN DIEGO","U",4,"Non-profit",503,158,622,41456026,522563,62493764,2015,0,0,6.22059017009974,17.5401438089548,13.1665008297153,6.43294009273918,17.9505773337287,0
42011,"ADVANCED CARE HOSPITAL OF WHITE CO.","AR","SEARCY","WHITE","R",2,"For-profit",51.27,27,156,2855111,82751,6395915,2015,1,1,3.93710578579561,14.8646212794758,11.3235913777584,5.04985600724954,15.6711700632917,0
454060,"LAUREL RIDGE HOSPITAL","TX","SAN ANTONIO","BEXAR","U",4,"For-profit",410.44,208,686,20199732,13877894,32778321,2015,1,0,6.01722975499401,16.8211798949567,16.4458077724243,6.53087762772588,17.3052779097119,0
62011,"CRAIG HOSPITAL","CO","ENGLEWOOD","ARAPAHOE","U",2,"Non-profit",671.47,93,55,41791735,13462954,75318031,2015,0,0,6.509469338867,17.5482091506716,16.4154523231836,4.00733318523247,18.1372301196165,0
364049,"DUBLIN SPRINGS","OH","DUBLIN","FRANKLIN","U",4,"For-profit",166.43,72,856,7953224,6164232,16834463,2015,1,0,5.11457480059864,15.8890879390148,15.6342741126113,6.75227037614174,16.6389387122367,0
154014,"THE OTIS R. BOWEN CENTER","IN","WARSAW","KOSCIUSKO","R",4,"Non-profit",852,16,129,29804273,2824629,12403943,2015,0,1,6.74758652682932,17.2101623304581,14.8538875865048,4.85981240436167,16.3335249639001,0
154021,"GRANT BLACKFORD MENTAL HEALTH  INC.","IN","MARION","GRANT","R",4,"Non-profit",140.96,13,107,7266441,1092296,5171280,2015,0,1,4.94847616218787,15.7987771835631,13.9037924608273,4.67282883446191,15.4586307980462,0
104016,"RIVER POINT BEHAVIORAL HEALTH","FL","JACKSONVILLE","JACKSONVILLE","U",4,"For-profit",109.35,84,182,5085472,-4939012,9435933,2015,1,0,4.69455374712278,15.4418984051827,NA,5.2040066870768,16.0600356190182,0
104067,"ASPIRE HEALTH PARTNERS INC","FL","ORLANDO","ORANGE","U",4,"Non-profit",1314.7,56,557,47970048,2055380,77851128,2015,0,0,7.18136378170256,17.6860873741031,14.5359713036597,6.32256523992728,18.170308945542,0
104076,"UNIVERSITY BEHAVIORAL CENTER","FL","ORLANDO","ORANGE","U",4,"For-profit",111.83,73,232,7827446,-160315,13480531,2015,1,0,4.7169798610401,15.8731468334045,NA,5.44673737166631,16.416757054364,0
222007,"HEBREW REHABILITATION CENTER","MA","ROSLINDALE","SUFFOLK","U",2,"Non-profit",1259.05,667,223,73654047,-8454000,115083058,2015,0,0,7.13811274731454,18.1148896484468,NA,5.40717177146012,18.5611646691135,0
351327,"ST ALOISIUS MEDICAL CENTER","ND","HARVEY","WELLS","R",1,"Non-profit",80.66,25,175,6101500,444668,13321314,2015,0,1,4.39024278944522,15.624045200554,13.0050832152859,5.16478597392351,16.4048758668597,0
112000,"ROOSEVELT WARM SPRINGS LTAC HOSPITAL","GA","WARM SPRINGS","MERIWETHER","R",2,"Non-profit",59.99,32,116,2204064,-421755,8769207,2015,0,1,4.094177881665,14.6058134869459,NA,4.75359019110636,15.9867569383672,0
262016,"LANDMARK HOSPITAL OF JOPLIN  LLC","MO","JOPLIN","JASPER","U",2,"For-profit",85.29,30,239,5624076,112636,13079568,2015,1,0,4.44605721433102,15.5425672258948,11.6319166593977,5.47646355193151,16.386561875925,0
34026,"UBH OF PHOENIX  LLC DBA VALLEY HSP","AZ","PHOENIX","MARICOPA","U",4,"For-profit",232.2,122,568,13985559,8581130,21100261,2015,1,0,5.44759906926379,16.4535358552173,15.9650761644239,6.34212141872115,16.864795968038,0
131319,"MINIDOKA MEMORIAL HOSPITAL","ID","RUPERT","MINIDOKA","R",1,"Non-profit",124.61,16,217,10379670,2057326,23332430,2015,0,1,4.82518885995478,16.1553596432891,14.536917639306,5.37989735354046,16.9653547963104,0
512003,"CORNERSTONE HOSPITAL OF HUNTINGTON","WV","HUNTINGTON","CABELL","U",2,"For-profit",67.07,28,246,4346138,2183211,10926069,2015,1,0,4.20573685011165,15.2847981926308,14.5963072868392,5.50533153593236,16.2066621431293,0
194074,"SOLUTIONS MEDICAL CONSULTING  LLC","LA","RUSTON","LINCOLN","R",4,"For-profit",40.57,18,184,1714432,42872,2295454,2015,1,1,3.70302887721836,14.3545923883896,10.6659742111747,5.21493575760899,14.6464412032635,0
151331,"HARRISON COUNTY HOSPITAL","IN","CORYDON","HARRISON","R",1,"Non-profit",403.24,25,694,23086952,-2332216,34227326,2015,0,1,5.99953191818574,16.9547781674202,NA,6.5424719605068,17.3485348888455,0
154020,"REGIONAL MENTAL HEALTH CENTER","IN","MERRILLVILLE","LAKE","U",4,"Non-profit",380.91,16,107,17341224,7687452,20598525,2015,0,0,5.94256312674981,16.6685971150607,15.855099947175,4.67282883446191,16.8407300292545,0
154031,"OAKLAWN PSYCHIATRIC CENTER  INC.","IN","GOSHEN","ELKHART","U",4,"Non-profit",164,16,148,33227061,3254851,30423167,2015,0,0,5.0998664278242,17.3188751922424,14.9956570568474,4.99721227376411,17.2307149485152,0
154050,"NORTHEASTERN CENTER","IN","KENDALLVILLE","NOBLE","R",4,"Non-profit",191.84,16,145,8243508,1591955,10142740,2015,0,1,5.2566616912792,15.9249365394445,14.2804733786553,4.97673374242057,16.1322687365878,0
171330,"HOSPITAL DIST NO 1 OF RICE COUNTY","KS","LYONS","RICE","R",1,"Non-profit",105.17,25,144,6865613,797559,13598204,2015,0,1,4.65557808853194,15.7420358867156,13.5893110920959,4.969813299576,16.4254482831622,0
151327,"SULLIVAN COUNTY COMMUNITY HOSPITAL","IN","SULLIVAN","SULLIVAN","U",1,"Non-profit",235.6,25,462,10599905,1802785,21209062,2015,0,0,5.46213545177743,16.176355596778,14.4048432493735,6.13556489108174,16.8699391011405,0
174016,"PRAIRIE VIEW  INC.","KS","NEWTON","HARVEY","U",4,"Non-profit",322.8,60,154,13580082,-230754,15350642,2015,0,0,5.77703293639579,16.4241147183682,NA,5.03695260241363,16.5466678552271,0
42009,"RH OF NORTHWESTARKANSAS  LLC","AR","SPRINGDALE","WASHINGTON","U",2,"For-profit",70.75,25,164,4426014,452510,10246584,2015,1,0,4.25915253652335,15.3030099627151,13.0225651413254,5.0998664278242,16.1424549397098,0
281331,"AVERA CREIGHTON HOSPITAL","NE","CREIGHTON","KNOX","R",1,"Non-profit",75.5,23,88,4734833,853699,9942237,2015,0,1,4.32413265625498,15.370457014709,13.657333951626,4.47733681447821,16.1123026036145,0
32001,"SSH - PHOENIX","AZ","PHOENIX","MARICOPA","U",2,"For-profit",145.66,48,158,9543977,1576181,21618040,2015,1,0,4.98127513878977,16.071420832866,14.2705153905212,5.06259503302697,16.8890387092665,0
281357,"SIDNEY REGIONAL MEDICAL CENTER","NE","SIDNEY","CHEYENNE","R",1,"Non-profit",234.24,19,358,20905942,4070152,41054784,2015,0,1,5.45634623077295,16.8555439827478,15.2191909031588,5.8805329864007,17.5304179278763,0
254005,"PARKWOOD HOSPITAL","MS","OLIVE BRANCH","DESOTO","U",4,"For-profit",159.94,108,518,9462515,7906444,16365177,2015,1,0,5.07479874490374,16.0628487619313,15.8831886811404,6.24997524225948,16.6106662816243,0
171313,"KEARNY COUNTY HOSPITAL","KS","LAKIN","KEARNY","R",1,"Non-profit",183.86,25,92,11833354,-717209,14799491,2015,0,1,5.21417459843561,16.2864327122549,NA,4.52178857704904,16.510103346251,0
171326,"LOGAN COUNTY HOSPITAL","KS","OAKLEY","LOGAN","R",1,"Non-profit",68.22,25,145,6402303,1133186,11462678,2015,0,1,4.2227377769905,15.6721683273517,13.9405436924675,4.97673374242057,16.2546069243249,0
452022,"SSH - DALLAS  INC.","TX","CARROLLTON","DALLAS","U",2,"For-profit",152.23,60,319,9210795,-749300,20554919,2015,1,0,5.02539253507116,16.0358867237244,NA,5.76519110278484,16.8386108376593,0
152014,"SSH - EVANSVILLE  LLC.","IN","EVANSVILLE","VANDERBURGH","U",2,"For-profit",175.77,60,398,9432189,-927702,22539918,2015,1,0,5.16917632222481,16.0596387591665,NA,5.98645200528444,16.9307984285924,0
34024,"AURORA BHS OF ARIZONA","AZ","GLENDALE","MARICOPA","U",4,"For-profit",205.92,100,262,10983090,5274251,18450591,2015,1,0,5.32748774384782,16.2118673752193,15.4783472367235,5.5683445037611,16.7306069604581,0
54096,"SUTTER CENTER FOR PSYCHIATRY","CA","SACRAMENTO","SACRAMENTO","U",4,"Non-profit",168.45,73,390,14268574,1256517,29356225,2015,0,0,5.12663896985256,16.4735700545368,14.0438541655201,5.96614673912369,17.1950151771497,0
431324,"AVERA WESKOTA MEMORIAL MEDICAL CENTE","SD","WESSINGTON SPRINGS","JERAULD","R",9,"Non-profit",26.56,16,87,1563636,277322,3964790,2015,0,1,3.27940632460823,14.2625244364271,12.5329345649156,4.46590811865458,15.1929634482185,0
531310,"POWELL VALLEY HEALTH CARE","WY","POWELL","PARK","R",1,"Non-profit",265.5,25,230,23232794,-1165794,34539367,2015,0,1,5.58161484068199,16.9610753730199,NA,5.4380793089232,17.357610303937,0
184017,"RIVENDELL BEHAVIORAL HEALTH SRVCS KY","KY","BOWLING GREEN","WARREN","U",4,"For-profit",126.35,37,161,6230257,1230354,11887697,2015,1,0,4.8390558338342,15.6449281419192,14.0228124908188,5.08140436498446,16.2910145577279,0
450880,"BAYLOR SURGICAL HOSPITAL AT FORT WOR","TX","FORT WORTH","","U",1,"For-profit",203.75,34,350,12681622,6382158,66173515,2015,1,0,5.31689375212097,16.3556644167736,15.6690168426433,5.85793315448346,18.007790865327,0
31301,"BENSON HOSPITAL","AZ","BENSON","COCHISE","R",1,"Non-profit",124.33,22,133,7208136,60426,12744112,2015,0,1,4.82293932096485,15.7907209460168,11.0091747548762,4.89034912822175,16.3605799189829,0
351321,"WISHEK COMMUNITY HOSPITAL","ND","WISHEK","MCINTOSH","R",1,"Non-profit",49.58,24,128,2820904,212076,6198078,2015,0,1,3.90358752660704,14.8525679589194,12.2646999799778,4.85203026391962,15.6397498019554,0
324012,"THE PEAK HOSPITAL","NM","SANTA TERESA","DONA ANA","U",4,"For-profit",175.31,119,141,7832585,2753178,13932774,2015,1,0,5.16655583536578,15.8738031539679,14.8282664387727,4.94875989037817,16.4497544644804,0
451306,"KIMBLE HOSPITAL","TX","JUNCTION","KIMBLE","R",1,"For-profit",64.58,15,98,2940173,1163590,8455046,2015,1,1,4.16790476533013,14.8939789811211,13.9670206115477,4.58496747867057,15.9502739808677,0
454127,"ROCK SPRINGS","TX","GEORGETOWN","WILLIAMSON","U",4,"For-profit",110.83,72,211,6000588,-2572502,12967965,2015,1,0,4.70799749578756,15.6073680223906,NA,5.35185813347607,16.3779926434427,0
171365,"HANOVER HOSPITAL","KS","HANOVER","WASHINGTON","R",1,"Non-profit",47.64,25,91,2056380,70282,3818095,2015,0,1,3.8636727444871,14.5364577133819,11.1602709994943,4.51085950651685,15.1552621650955,0
261331,"FREEMAN NEOSHO HOSPITAL","MO","JOPLIN","NEWTON","R",1,"Non-profit",154.09,25,366,11678024,-445237,21923272,2015,0,1,5.03753684729376,16.2732193429699,NA,5.90263333340137,16.9030592789774,0
261313,"SAMARITAN MEMORIAL HOSPITAL","MO","MACON","MACON","R",1,"Non-profit",161.39,25,441,9276563,-263704,22467036,2015,0,1,5.08382379604773,16.0430016697805,NA,6.08904487544685,16.9275597262484,0
101313,"MARINERS HOSPITAL","FL","TAVERNIER","MONROE","R",1,"Non-profit",208.92,25,294,14829641,8277969,46171772,2015,0,1,5.3419514035681,16.512138506134,15.9291082064179,5.68357976733868,17.6478791736471,0
104075,"NORTH TAMPA BEHAVIORAL HEALTH","FL","WESLEY CHAPEL","PASCO","U",4,"For-profit",119.36,75,610,6205073,1645294,10417384,2015,1,0,4.78214413645545,15.6408777412575,14.3134296496167,6.41345895716736,16.1589865071076,0
364047,"RIDGEVIEW HOSPITAL","OH","MIDDLE POINT","VAN WERT","R",4,"For-profit",134.86,66,715,5436452,-550856,8202786,2015,1,1,4.90423720330644,15.508637200171,NA,6.57228254269401,15.919984410628,0
454108,"CYPRESS CREEK HOSPITAL","TX","HOUSTON","HARRIS","U",4,"For-profit",191.51,96,512,10368719,1679674,15885708,2015,1,0,5.25494002657847,16.1543040431636,14.3341102849307,6.23832462503951,16.5809303950419,0
44007,"RIVENDELL ARKANSAS","AR","BENTON","BENTON","U",4,"For-profit",105.83,61,246,6242221,5052944,10942269,2015,1,0,4.66183403310563,15.6468466065049,15.4354816016874,5.50533153593236,16.2081437374748,0
461308,"SAN JUAN HEALTH SERVICES DISTRICT","UT","MONTICELLO","SAN JUAN","R",1,"Non-profit",58.85,21,114,4870174,-765285,12050174,2015,0,1,4.07499183370629,15.3986402233733,NA,4.7361984483945,16.3045896576307,0
261316,"MERCY HOSPITAL AURORA","MO","AURORA","LAWRENCE","R",1,"Non-profit",133,25,122,8655702,2717074,16887231,2015,0,1,4.89034912822175,15.9737288524887,14.8150661239596,4.80402104473326,16.6420683321822,0
42012,"BAPTIST HEALTH EXTENDED CARE","AR","LITTLE ROCK","PULASKI","U",2,"Non-profit",95.82,55,195,5324679,3923438,15350686,2015,0,0,4.56247143145498,15.4878629860526,15.1824788682074,5.27299955856375,16.5466707215526,0
454121,"AUSTIN OAKS HOSPITAL","TX","AUSTIN","TRAVIS","U",4,"For-profit",111.62,80,189,6077112,983733,10373547,2015,1,0,4.71510024536029,15.6200401410941,13.7991097977512,5.24174701505964,16.1547695660806,0
232034,"BORGESS-PIPP HEALTH CENTER","MI","PLAINWELL","ALLEGAN","R",2,"Non-profit",124.96,43,78,8524919,4352404,16369460,2015,0,1,4.82799368609138,15.9585040796224,15.2862388940917,4.35670882668959,16.6109279616316,0
374023,"CEDAR RIDGE HOSPITAL","OK","OKLAHOMA CITY","OKLAHOMA","U",4,"For-profit",82.71,54,294,4355646,5187603,7743091,2015,1,0,4.41534051370382,15.286983492515,15.4617822987457,5.68357976733868,15.8623115198505,0
454103,"KINGWOOD PINES HOSPITAL","TX","KINGWOOD","HARRIS","U",4,"For-profit",190.94,116,241,10852239,-1043655,16657216,2015,1,0,5.25195924256989,16.1998819761086,NA,5.48479693349065,16.6283540738963,0
464012,"MARIAN CENTER","UT","SALT LAKE CITY","SALT LAKE","U",4,"For-profit",33,12,97,1366654,-42052,2629196,2015,1,0,3.49650756146648,14.1278759746708,NA,4.57471097850338,14.7821886539951,0
222048,"WHITTIER HOSPITAL-WESTBOROUGH","MA","WESTBOROUGH","WORCESTER","U",2,"For-profit",188.87,88,513,12121094,2777691,21975283,2015,1,0,5.24105894770775,16.3104577985583,14.8371305650083,6.24027584517077,16.9054288797234,0
261317,"MERCY HOSPITAL CASSVILLE","MO","CASSVILLE","BARRY","R",1,"Non-profit",107,18,110,6734233,2727861,13592421,2015,0,1,4.67282883446191,15.7227144786392,14.8190283435682,4.70048036579242,16.4250229159566,0
131316,"BEAR LAKE MEMORIAL HOSPITAL","ID","MONTPELIER","BEAR LAKE","R",1,"Non-profit",118.06,21,174,9848052,1650533,18711218,2015,0,1,4.77119296981254,16.1027842270924,14.3166088240167,5.15905529921453,16.744633795009,0
254008,"SOUTH MISSISSIPPI STATE HOSPITAL","MS","PURVIS","LAMAR","U",4,"Non-profit",94.46,50,173,3964844,-1362881,7726033,2015,0,0,4.54817646446797,15.1929770680148,NA,5.15329159449778,15.860106093491,0
361309,"HENRY COUNTY HOSPITAL (CAH)","OH","NAPOLEON","HENRY","R",1,"Non-profit",211.1,25,338,11123593,20228,23875134,2015,0,1,5.35233195485428,16.2245789061082,9.91482306219987,5.82304589548302,16.9883480568808,0
363302,"RAINBOW BABIES & CHILDRENS HOSPITAL","OH","CLEVELAND","CUYAHOGA","U",7,"Non-profit",673.1,231,49,478579532,227642079,932395699,2015,0,0,6.51189390701667,19.986332966122,19.2432851244988,3.89182029811063,20.6532678522881,0
152024,"RH OF NORTHWEST INDIANA  LLC","IN","EAST CHICAGO","LAKE","U",2,"For-profit",147.53,61,442,9890966,3891471,21693658,2015,1,0,4.99403154492948,16.1071323732477,15.1742977932145,6.0913098820777,16.8925305177305,0
394043,"CLARION PSYCHIATRIC HOSPITAL","PA","CLARION","CLARION","R",4,"For-profit",148.54,74,206,5752171,8091199,9854344,2015,1,1,5.00085428224115,15.5650879067311,15.9062874857168,5.32787616878958,16.1034229311581,0
94004,"PSYCH INSTITUE OF WASHINGTON","DC","WASHINGTON","DC","U",4,"For-profit",237,124,490,13777277,2253926,27402971,2015,1,0,5.46806014113513,16.4385311987983,14.6281841425194,6.19440539110467,17.1261619961371,0
102003,"SSH -ORLANDO","FL","ORLANDO","ORANGE","U",2,"For-profit",243.51,80,391,13956898,2048834,33814020,2015,1,0,5.49515800944119,16.4514844243033,14.5327814088098,5.96870755998537,17.3363860673499,0
21308,"NORTON SOUND REGIONAL HOSPITAL","AK","NOME","NOME BOROUGH","R",1,"Non-profit",637.4,18,105,43659949,4624399,61626409,2015,0,1,6.45739740198324,17.5919417409681,15.346856974539,4.65396035015752,17.9366010541631,0
131318,"WALTER KNOX MEMORIAL HOSPITAL","ID","EMMETT","GEM","R",1,"Non-profit",92.56,13,53,5324630,-1525419,10964524,2015,0,1,4.52785708288542,15.4878537835776,NA,3.97029191355212,16.2101755280391,0
451372,"MULESHOE AREA MEDICAL CENTER","TX","MULESHOE","BAILEY","R",1,"For-profit",48.75,25,76,1964428,158546,5312115,2015,1,1,3.88670519744386,14.4907116667618,11.9738000510137,4.33073334028633,15.4855006190005,0
454012,"MILLWOOD HOSPITAL","TX","ARLINGTON","TARRANT","U",4,"For-profit",217.3,122,490,11652851,4830266,17054000,2015,1,0,5.38127888726238,16.2710614290667,15.3904120965761,6.19440539110467,16.6518953382841,0
454119,"CARROLLTON SPRINGS","TX","CARROLLTON","DENTON","U",4,"For-profit",118.2,45,232,6248497,2205786,12996668,2015,1,0,4.772378104972,15.6478515127926,14.6065944659304,5.44673737166631,16.3802035748811,0
281347,"OSMOND GENERAL HOSPITAL","NE","OSMOND","PIERCE","R",1,"Non-profit",48.39,21,72,3292434,24412,6719616,2015,0,1,3.87929318080523,15.0071376668406,10.1028300936644,4.27666611901606,15.7205415680095,0
231331,"SPARROW IONIA HOSPITAL","MI","IONIA","IONIA","U",1,"Non-profit",192.24,25,265,16280463,-560551,31249703,2015,0,0,5.25874459142821,16.6054763579377,NA,5.57972982598622,17.2575204301015,0
192016,"SPECIALTY HOSPITAL","LA","LAFAYETTE","OUACHITA","U",2,"For-profit",94.57,32,268,3337985,882115,10418472,2015,1,0,4.54934030102742,15.020877889485,13.690077711977,5.59098698051086,16.1590909424618,0
364041,"OHIO HOSPITAL FOR PSYCHIATRY","OH","COLUMBUS","FRANKLIN","U",4,"For-profit",166.13,90,919,7369041,5539530,13450801,2015,1,0,5.11277061439839,15.8127981335822,15.5274202175794,6.82328612235569,16.4145492161422,0
154009,"HAMILTON CENTER  INC.","IN","TERRE HAUTE","VIGO","U",4,"Non-profit",456,16,183,19681909,2419169,18244210,2015,0,0,6.12249280951439,16.7952104469165,14.6989346507318,5.20948615284142,16.7193583273811,0
281316,"WEBSTER COUNTY COMMUNITY HOSPITAL","NE","RED CLOUD","WEBSTER","R",1,"Non-profit",33.43,13,80,2282060,136690,5124434,2015,0,1,3.50945370043201,14.6405891017842,11.8254708671467,4.38202663467388,15.4495306378655,0
51323,"COLORADO RIVER MEDICAL CENTER","CA","NEEDLES","SAN BERNARDINO","R",1,"Non-profit",77.9,25,231,3924246,1143221,8190169,2015,0,1,4.3554259528767,15.1826847888339,13.9493602749182,5.44241771052179,15.918445090537,0
431300,"MADISON REGIONAL HEALTH SYSTEM","SD","MADISON","LAKE","R",1,"Non-profit",179.52,22,225,10547057,-393100,18185294,2015,0,1,5.19028662233433,16.1713574216245,NA,5.41610040220442,16.7161238034433,0
431339,"COTEAU DES PRAIRIES","SD","SISSETON","ROBERTS","R",1,"Non-profit",101.39,25,153,7014246,325140,13847361,2015,0,1,4.61897446696449,15.7634537817789,12.6920111377882,5.03043792139244,16.443605230926,0
261323,"CEDAR COUNTY MEMORIAL HOSPITAL","MO","EL DORADO SPRINGS","CEDAR","R",1,"Non-profit",107.63,25,157,4418046,-187976,10713957,2015,0,1,4.67869941927621,15.3012080748591,NA,5.05624580534831,16.1870578419746,0
281324,"NEMAHA COUNTY HOSPITAL","NE","AUBURN","NEMAHA","R",1,"Non-profit",81.42,16,121,5020217,741962,11741455,2015,0,1,4.39962094307483,15.4289837178253,13.5170533079001,4.79579054559674,16.2786362999489,0
31309,"SAGE MEMORIAL HOSPITAL","AZ","GANADO","APACHE","R",1,"Non-profit",159.08,25,151,9617567,15619793,21357982,2015,0,1,5.06940722033949,16.0791018800517,16.5640494500473,5.01727983681492,16.8769360919377,0
194020,"BRENTWOOD BEHAVIORAL-SHREVEPORT","LA","SHREVEPORT","CADO","U",4,"For-profit",303.4,174,601,13043048,6893805,20854926,2015,1,0,5.71505206691443,16.3837658294806,15.7461337401933,6.39859493453521,16.8531007372971,0
453300,"COOK CHILDRENS MEDICAL CENTER","TX","FORT WORTH","TARRANT","U",7,"Non-profit",3992,363,51,226222975,159015306,559226831,2015,0,0,8.29204763743135,19.2370316858961,18.8845110197024,3.93182563272433,20.1420657287772,0
252005,"SSH - GULF COAST","MS","GULFPORT","HARRISON","U",2,"For-profit",129.85,61,361,6901298,438226,17407145,2015,1,0,4.86637993810876,15.7472200678179,12.9904900380209,5.88887795833288,16.6723913120823,0
61317,"GRAND RIVER HOSPITAL DISTRICT","CO","RIFLE","GARFIELD","R",1,"Non-profit",279.84,13,263,33561778,8228699,57250288,2015,0,1,5.63421801127029,17.3288984178977,15.9231384799629,5.57215403217776,17.8629432309537,0
431322,"FALL RIVER HOSPITAL","SD","HOT SPRINGS","FALL RIVER","R",1,"Non-profit",98.85,25,147,7701901,1465713,16046572,2015,0,1,4.59360354961663,15.8569777394702,14.1978523714582,4.99043258677874,16.5910058021738,0
44006,"VISTA HEALTH-FORT SMITH","AR","FORT SMITH","SEBASTIANN","U",4,"For-profit",238.99,48,370,10396129,1932745,14419272,2015,1,0,5.47642171005197,16.1569440832852,14.4744518301919,5.91350300563827,16.4840762031098,0
184007,"THE BROOK - DUPONT","KY","LOUSIVILLE","JEFFERSON","U",4,"For-profit",135.66,68,586,6906305,3669115,12134854,2015,1,0,4.91015175551793,15.7479453204515,15.1154610465366,6.37331978957701,16.3115923657561,0
34028,"AURORA BEHAVIORAL  HEALTHCARE-TEMPE","AZ","TEMPE","MARICOPA","U",4,"For-profit",179.73,75,97,9389526,2725425,15191157,2015,1,0,5.19145572476394,16.0551053706771,14.8181349372212,4.57471097850338,16.5362240402032,0
351313,"SOUTHWEST HEALTHCARE SERVICES","ND","BOWMAN","BOWMAN","R",1,"Non-profit",101.5,23,56,7131566,-697498,12265865,2015,0,1,4.62005879848184,15.7800414036178,NA,4.02535169073515,16.3223307590746,0
